timestamp,method,url,response_time,is_bottleneck,queue_length,cpu_utilization,memory_usage
1731896219685,GET,/main.html,134,False,4,42.5,169.31
1731896219705,GET,/main.html,125,False,3,42.15,101.84
1731896219725,GET,/main.html,63,False,1,59.76,223.62
1731896219745,GET,/main.html,107,False,5,30.33,471.34
1731896219765,GET,/main.html,145,False,2,45.86,391.31
1731896219785,GET,/main.html,138,False,1,30.62,426.06
1731896219805,GET,/main.html,113,False,2,31.93,169.47
1731896219825,GET,/main.html,90,False,1,31.39,428.37
1731896219845,GET,/main.html,77,False,1,46.19,237.41
1731896219865,GET,/main.html,111,False,2,59.73,234.08
1731896219885,GET,/main.html,54,False,4,59.11,268.28
1731896219905,GET,/main.html,432,False,0,56.77,192.69
1731896219925,GET,/main.html,70,False,4,43.44,429.79
1731896219945,GET,/main.html,149,False,3,45.6,422.55
1731896219965,GET,/main.html,138,False,1,37.18,416.23
1731896219985,GET,/main.html,620,True,20,61.18,971.86
1731896220005,GET,/main.html,90,False,0,46.22,265.99
1731896220025,GET,/main.html,144,False,5,49.21,183.17
1731896220045,GET,/main.html,109,False,4,30.73,143.39
1731896220065,GET,/main.html,138,False,5,47.83,353.95
1731896220085,GET,/main.html,101,False,3,35.96,142.35
1731896220105,GET,/main.html,118,False,1,56.79,441.8
1731896220125,GET,/main.html,56,False,4,52.17,279.73
1731896220145,GET,/main.html,87,False,1,54.13,432.64
1731896220165,GET,/main.html,90,False,0,58.62,243.72
1731896220185,GET,/main.html,127,False,3,42.39,435.34
1731896220205,GET,/main.html,133,False,2,42.71,204.88
1731896220225,GET,/main.html,87,False,4,50.22,294.56
1731896220245,GET,/main.html,60,False,5,31.91,323.21
1731896220265,GET,/main.html,77,False,1,48.01,423.95
1731896220285,GET,/main.html,111,False,0,52.4,262.24
1731896220305,GET,/main.html,92,False,2,54.88,204.49
1731896220325,GET,/main.html,134,False,2,45.62,184.1
1731896220345,GET,/main.html,66,False,5,51.86,258.87
1731896220365,GET,/main.html,136,False,2,53.21,100.2
1731896220385,GET,/main.html,146,False,3,32.85,103.41
1731896220405,GET,/main.html,92,False,3,43.28,135.9
1731896220425,GET,/main.html,111,False,0,49.98,194.92
1731896220445,GET,/main.html,105,False,1,30.48,220.72
1731896220465,GET,/main.html,98,False,5,37.85,430.88
1731896220485,GET,/main.html,78,False,0,59.7,494.09
1731896220505,GET,/main.html,131,False,3,30.73,349.82
1731896220525,GET,/main.html,144,False,1,57.45,408.09
1731896220545,GET,/main.html,66,False,1,48.68,190.14
1731896220565,GET,/main.html,90,False,0,42.01,280.37
1731896220585,GET,/main.html,80,False,3,35.8,229.52
1731896220605,GET,/main.html,101,False,0,37.46,255.72
1731896220625,GET,/main.html,146,False,5,44.12,183.68
1731896220645,GET,/main.html,120,False,0,36.06,143.26
1731896220665,GET,/main.html,117,False,1,37.8,303.74
1731896220685,GET,/main.html,500,False,4,35.87,404.03
1731896220705,GET,/main.html,123,False,2,30.43,144.82
1731896220725,GET,/main.html,75,False,4,40.97,233.55
1731896220745,GET,/main.html,140,False,3,55.41,182.89
1731896220765,GET,/main.html,115,False,4,51.14,329.41
1731896220785,GET,/main.html,78,False,2,45.36,386.62
1731896220805,GET,/main.html,58,False,2,37.64,263.07
1731896220825,GET,/main.html,102,False,5,31.12,270.06
1731896220845,GET,/main.html,560,True,21,61.81,714.51
1731896220865,GET,/main.html,71,False,3,47.57,484.63
1731896220885,GET,/main.html,76,False,2,56.44,239.88
1731896220905,GET,/main.html,422,False,5,52.47,314.26
1731896220925,GET,/main.html,53,False,4,48.06,369.74
1731896220945,GET,/main.html,140,False,1,53.61,167.82
1731896220965,GET,/main.html,81,False,2,36.62,265.87
1731896220985,GET,/main.html,91,False,0,49.77,113.46
1731896221005,GET,/main.html,747,True,30,87.45,1273.04
1731896221025,GET,/main.html,111,False,0,35.74,263.04
1731896221045,GET,/main.html,58,False,0,55.77,452.9
1731896221065,GET,/main.html,74,False,5,48.21,144.09
1731896221085,GET,/main.html,121,False,2,43.24,205.27
1731896221105,GET,/main.html,666,True,16,57.34,656.08
1731896221125,GET,/main.html,59,False,3,31.57,340.58
1731896221145,GET,/main.html,106,False,5,40.89,163.74
1731896221165,GET,/main.html,52,False,4,55.91,293.93
1731896221185,GET,/main.html,68,False,0,35.09,489.54
1731896221205,GET,/main.html,82,False,5,52.49,241.8
1731896221225,GET,/main.html,114,False,5,56.48,436.66
1731896221245,GET,/main.html,91,False,1,58.85,473.97
1731896221265,GET,/main.html,79,False,2,54.77,302.71
1731896221285,GET,/main.html,66,False,0,31.22,140.4
1731896221305,GET,/main.html,55,False,0,53.32,431.8
1731896221325,GET,/main.html,79,False,5,52.35,260.29
1731896221345,GET,/main.html,147,False,2,38.73,180.97
1731896221365,GET,/main.html,70,False,1,44.18,383.26
1731896221385,GET,/main.html,55,False,4,55.93,181.96
1731896221405,GET,/main.html,60,False,1,38.49,258.43
1731896221425,GET,/main.html,98,False,4,47.12,174.26
1731896221445,GET,/main.html,53,False,4,39.56,227.5
1731896221465,GET,/main.html,138,False,3,38.67,362.19
1731896221485,GET,/main.html,54,False,3,31.56,432.29
1731896221505,GET,/main.html,486,False,4,38.47,466.51
1731896221525,GET,/main.html,110,False,5,38.08,158.86
1731896221545,GET,/main.html,121,False,2,34.05,311.92
1731896221565,GET,/main.html,113,False,2,41.82,334.12
1731896221585,GET,/main.html,54,False,0,54.12,125.93
1731896221605,GET,/main.html,100,False,2,31.17,420.99
1731896221625,GET,/main.html,129,False,2,38.84,342.05
1731896221645,GET,/main.html,70,False,3,35.35,107.0
1731896221665,GET,/main.html,63,False,1,49.37,165.15
1731896221685,GET,/main.html,89,False,1,58.28,487.7
1731896221705,GET,/main.html,98,False,1,39.63,496.69
1731896221725,GET,/main.html,95,False,0,39.67,188.18
1731896221745,GET,/main.html,70,False,4,49.14,216.83
1731896221765,GET,/main.html,116,False,1,53.49,289.4
1731896221785,GET,/main.html,437,False,4,49.52,127.29
1731896221805,GET,/main.html,580,True,25,63.0,1228.96
1731896221825,GET,/main.html,90,False,2,34.01,411.52
1731896221845,GET,/main.html,148,False,1,34.54,465.12
1731896221865,GET,/main.html,141,False,0,36.64,373.24
1731896221885,GET,/main.html,85,False,2,32.38,273.77
1731896221905,GET,/main.html,142,False,0,45.08,227.33
1731896221925,GET,/main.html,111,False,0,49.81,102.29
1731896221945,GET,/main.html,120,False,4,34.16,367.25
1731896221965,GET,/main.html,97,False,3,46.17,458.35
1731896221985,GET,/main.html,98,False,3,31.61,245.0
1731896222005,GET,/main.html,137,False,2,47.05,472.8
1731896222025,GET,/main.html,73,False,0,52.1,368.61
1731896222045,GET,/main.html,55,False,4,32.98,136.76
1731896222065,GET,/main.html,81,False,1,30.79,171.67
1731896222085,GET,/main.html,101,False,3,45.23,368.54
1731896222105,GET,/main.html,134,False,4,31.79,194.75
1731896222125,GET,/main.html,64,False,0,57.68,211.24
1731896222145,GET,/main.html,52,False,2,38.86,103.15
1731896222165,GET,/main.html,639,True,15,79.04,1009.12
1731896222185,GET,/main.html,69,False,5,45.1,468.99
1731896222205,GET,/main.html,595,True,20,67.95,630.9
1731896222225,GET,/main.html,111,False,2,31.78,133.94
1731896222245,GET,/main.html,143,False,1,53.55,386.92
1731896222265,GET,/main.html,88,False,4,30.61,454.47
1731896222285,GET,/main.html,95,False,0,47.03,187.01
1731896222305,GET,/main.html,83,False,4,34.39,466.69
1731896222325,GET,/main.html,81,False,4,34.76,412.11
1731896222345,GET,/main.html,109,False,1,37.19,451.24
1731896222365,GET,/main.html,57,False,1,47.56,462.44
1731896222385,GET,/main.html,150,False,5,45.97,403.61
1731896222405,GET,/main.html,108,False,2,43.83,113.84
1731896222425,GET,/main.html,117,False,3,30.0,357.14
1731896222445,GET,/main.html,60,False,2,35.08,362.64
1731896222465,GET,/main.html,100,False,5,47.65,130.57
1731896222485,GET,/main.html,125,False,2,55.53,141.34
1731896222505,GET,/main.html,133,False,1,51.23,396.67
1731896222525,GET,/main.html,122,False,0,31.22,483.3
1731896222545,GET,/main.html,113,False,1,48.69,484.1
1731896222565,GET,/main.html,76,False,0,34.05,213.64
1731896222585,GET,/main.html,136,False,0,52.95,286.32
1731896222605,GET,/main.html,74,False,3,39.15,222.55
1731896222625,GET,/main.html,120,False,2,43.99,234.39
1731896222645,GET,/main.html,98,False,3,30.58,402.0
1731896222665,GET,/main.html,68,False,4,37.04,331.99
1731896222685,GET,/main.html,92,False,3,50.17,297.24
1731896222705,GET,/main.html,102,False,4,36.13,103.34
1731896222725,GET,/main.html,73,False,4,59.32,331.18
1731896222745,GET,/main.html,56,False,3,59.15,381.0
1731896222765,GET,/main.html,150,False,5,35.66,419.58
1731896222785,GET,/main.html,143,False,3,48.88,352.23
1731896222805,GET,/main.html,147,False,4,58.87,202.18
1731896222825,GET,/main.html,73,False,5,54.56,183.68
1731896222845,GET,/main.html,427,False,2,53.99,347.82
1731896222865,GET,/main.html,72,False,5,40.13,384.52
1731896222885,GET,/main.html,128,False,2,45.06,101.93
1731896222905,GET,/main.html,549,True,16,82.97,1345.01
1731896222925,GET,/main.html,98,False,1,45.97,290.78
1731896222945,GET,/main.html,65,False,2,50.19,297.12
1731896222965,GET,/main.html,79,False,3,42.04,193.65
1731896222985,GET,/main.html,122,False,2,30.06,320.83
1731896223005,GET,/main.html,114,False,5,48.03,358.75
1731896223025,GET,/main.html,140,False,2,39.91,390.71
1731896223045,GET,/main.html,103,False,3,48.41,291.68
1731896223065,GET,/main.html,98,False,1,50.4,299.95
1731896223085,GET,/main.html,101,False,2,45.7,365.95
1731896223105,GET,/main.html,114,False,0,58.03,267.59
1731896223125,GET,/main.html,75,False,0,49.04,255.77
1731896223145,GET,/main.html,123,False,4,54.7,418.38
1731896223165,GET,/main.html,124,False,5,42.14,389.65
1731896223185,GET,/main.html,145,False,5,42.25,237.21
1731896223205,GET,/main.html,652,True,24,83.1,948.48
1731896223225,GET,/main.html,115,False,4,43.23,344.54
1731896223245,GET,/main.html,141,False,4,58.24,384.52
1731896223265,GET,/main.html,53,False,0,59.78,202.7
1731896223285,GET,/main.html,132,False,5,57.75,445.52
1731896223305,GET,/main.html,74,False,0,59.82,115.97
1731896223325,GET,/main.html,137,False,3,31.9,268.27
1731896223345,GET,/main.html,85,False,3,32.04,233.75
1731896223365,GET,/main.html,644,True,24,58.87,1434.6
1731896223385,GET,/main.html,91,False,5,35.91,196.88
1731896223405,GET,/main.html,56,False,4,45.43,447.51
1731896223425,GET,/main.html,53,False,3,43.53,300.56
1731896223445,GET,/main.html,136,False,1,52.32,179.77
1731896223465,GET,/main.html,126,False,0,55.46,187.81
1731896223485,GET,/main.html,133,False,0,38.67,312.55
1731896223505,GET,/main.html,70,False,0,59.54,257.26
1731896223525,GET,/main.html,90,False,5,34.58,399.12
1731896223545,GET,/main.html,574,True,26,66.34,1292.13
1731896223565,GET,/main.html,88,False,0,42.97,108.18
1731896223585,GET,/main.html,127,False,5,56.82,180.37
1731896223605,GET,/main.html,114,False,2,45.61,165.85
1731896223625,GET,/main.html,65,False,2,34.5,173.26
1731896223645,GET,/main.html,86,False,2,56.87,298.88
1731896223665,GET,/main.html,134,False,0,55.35,233.16
1731896223685,GET,/main.html,144,False,0,42.37,349.13
1731896223705,GET,/main.html,61,False,2,38.81,401.92
1731896223725,GET,/main.html,109,False,2,33.24,417.58
1731896223745,GET,/main.html,121,False,3,30.21,380.73
1731896223765,GET,/main.html,118,False,5,54.99,434.1
1731896223785,GET,/main.html,125,False,5,55.9,491.63
1731896223805,GET,/main.html,105,False,3,37.14,269.25
1731896223825,GET,/main.html,645,True,14,73.0,1107.78
1731896223845,GET,/main.html,129,False,3,44.05,117.64
1731896223865,GET,/main.html,116,False,5,38.61,311.98
1731896223885,GET,/main.html,74,False,2,52.0,265.8
1731896223905,GET,/main.html,132,False,2,36.65,373.13
1731896223925,GET,/main.html,113,False,3,51.74,415.93
1731896223945,GET,/main.html,67,False,1,41.69,435.46
1731896223965,GET,/main.html,76,False,1,35.4,199.74
1731896223985,GET,/main.html,114,False,0,35.14,174.68
1731896224005,GET,/main.html,77,False,3,50.45,193.08
1731896224025,GET,/main.html,92,False,4,41.58,354.36
1731896224045,GET,/main.html,108,False,2,37.97,231.38
1731896224065,GET,/main.html,82,False,5,46.2,157.27
1731896224085,GET,/main.html,142,False,0,54.93,175.39
1731896224105,GET,/main.html,102,False,2,42.89,376.95
1731896224125,GET,/main.html,67,False,3,40.14,245.56
1731896224145,GET,/main.html,118,False,0,34.68,140.79
1731896224165,GET,/main.html,90,False,3,30.03,341.94
1731896224185,GET,/main.html,502,True,22,88.38,542.47
1731896224205,GET,/main.html,401,False,3,41.26,301.85
1731896224225,GET,/main.html,123,False,1,34.13,443.47
1731896224245,GET,/main.html,66,False,5,56.74,235.56
1731896224265,GET,/main.html,137,False,1,31.8,147.91
1731896224285,GET,/main.html,53,False,2,39.42,118.36
1731896224305,GET,/main.html,144,False,1,35.49,493.59
1731896224325,GET,/main.html,100,False,0,42.36,196.61
1731896224345,GET,/main.html,64,False,2,39.23,415.35
1731896224365,GET,/main.html,70,False,5,41.79,250.18
1731896224385,GET,/main.html,80,False,0,57.19,151.47
1731896224405,GET,/main.html,93,False,1,48.29,408.9
1731896224425,GET,/main.html,779,True,24,89.65,720.3
1731896224445,GET,/main.html,102,False,1,52.0,289.76
1731896224465,GET,/main.html,139,False,3,33.1,325.79
1731896224485,GET,/main.html,89,False,4,58.41,157.42
1731896224505,GET,/main.html,95,False,4,57.26,173.82
1731896224525,GET,/main.html,561,True,22,81.64,1019.69
1731896224545,GET,/main.html,50,False,4,55.93,291.22
1731896224565,GET,/main.html,507,True,23,68.99,1273.03
1731896224585,GET,/main.html,61,False,0,36.29,438.53
1731896224605,GET,/main.html,475,False,0,35.91,108.21
1731896224625,GET,/main.html,53,False,5,55.19,449.02
1731896224645,GET,/main.html,108,False,5,43.74,106.05
1731896224665,GET,/main.html,86,False,5,38.66,105.85
1731896224685,GET,/main.html,82,False,3,51.52,347.34
1731896224705,GET,/main.html,72,False,1,52.42,151.78
1731896224725,GET,/main.html,60,False,3,36.87,392.01
1731896224745,GET,/main.html,141,False,4,39.33,442.33
1731896224765,GET,/main.html,126,False,3,36.6,484.05
1731896224785,GET,/main.html,95,False,1,47.6,267.91
1731896224805,GET,/main.html,70,False,0,56.84,119.44
1731896224825,GET,/main.html,91,False,0,58.19,297.27
1731896224845,GET,/main.html,515,True,12,86.01,1140.66
1731896224865,GET,/main.html,94,False,3,42.31,492.81
1731896224885,GET,/main.html,141,False,0,57.67,210.42
1731896224905,GET,/main.html,89,False,5,43.08,311.98
1731896224925,GET,/main.html,104,False,2,41.87,222.2
1731896224945,GET,/main.html,142,False,0,58.56,471.43
1731896224965,GET,/main.html,83,False,5,44.64,156.11
1731896224985,GET,/main.html,99,False,5,31.87,339.55
1731896225005,GET,/main.html,105,False,3,46.83,488.96
1731896225025,GET,/main.html,107,False,0,43.45,292.63
1731896225045,GET,/main.html,54,False,1,42.86,380.51
1731896225065,GET,/main.html,73,False,2,50.38,398.52
1731896225085,GET,/main.html,632,True,25,59.06,1201.83
1731896225105,GET,/main.html,100,False,3,47.82,380.53
1731896225125,GET,/main.html,100,False,3,30.14,365.36
1731896225145,GET,/main.html,57,False,2,36.59,328.83
1731896225165,GET,/main.html,106,False,4,38.06,495.86
1731896225185,GET,/main.html,146,False,1,44.95,122.81
1731896225205,GET,/main.html,60,False,0,58.36,257.45
1731896225225,GET,/main.html,65,False,2,45.13,382.65
1731896225245,GET,/main.html,118,False,2,42.78,139.78
1731896225265,GET,/main.html,92,False,0,50.99,242.81
1731896225285,GET,/main.html,88,False,5,30.64,372.85
1731896225305,GET,/main.html,142,False,5,53.08,455.18
1731896225325,GET,/main.html,143,False,0,39.84,452.29
1731896225345,GET,/main.html,55,False,1,46.01,457.53
1731896225365,GET,/main.html,97,False,2,47.37,488.73
1731896225385,GET,/main.html,123,False,0,32.23,213.35
1731896225405,GET,/main.html,59,False,5,36.89,331.87
1731896225425,GET,/main.html,51,False,2,56.63,267.61
1731896225445,GET,/main.html,747,True,18,54.02,1096.71
1731896225465,GET,/main.html,91,False,5,49.3,479.85
1731896225485,GET,/main.html,512,True,26,88.98,629.04
1731896225505,GET,/main.html,57,False,0,50.87,107.52
1731896225525,GET,/main.html,79,False,5,54.91,219.88
1731896225545,GET,/main.html,61,False,1,46.08,183.78
1731896225565,GET,/main.html,82,False,3,38.36,263.12
1731896225585,GET,/main.html,106,False,0,50.51,173.9
1731896225605,GET,/main.html,76,False,1,45.16,466.27
1731896225625,GET,/main.html,56,False,2,33.91,166.57
1731896225645,GET,/main.html,96,False,3,55.41,273.13
1731896225665,GET,/main.html,85,False,5,59.95,343.28
1731896225685,GET,/main.html,133,False,0,40.17,138.31
1731896225705,GET,/main.html,90,False,0,30.04,169.73
1731896225725,GET,/main.html,111,False,3,34.59,210.91
1731896225745,GET,/main.html,130,False,1,38.82,193.53
1731896225765,GET,/main.html,144,False,5,46.01,300.48
1731896225785,GET,/main.html,685,True,26,89.82,1157.66
1731896225805,GET,/main.html,514,True,29,55.14,586.03
1731896225825,GET,/main.html,116,False,3,57.59,476.02
1731896225845,GET,/main.html,65,False,1,50.11,120.77
1731896225865,GET,/main.html,118,False,1,49.4,346.66
1731896225885,GET,/main.html,147,False,0,56.1,382.51
1731896225905,GET,/main.html,61,False,3,38.49,274.9
1731896225925,GET,/main.html,472,False,1,59.28,271.36
1731896225945,GET,/main.html,115,False,3,39.68,187.25
1731896225965,GET,/main.html,87,False,4,55.87,395.67
1731896225985,GET,/main.html,95,False,2,44.11,232.81
1731896226005,GET,/main.html,149,False,0,33.81,144.97
1731896226025,GET,/main.html,62,False,0,47.08,417.48
1731896226045,GET,/main.html,493,False,0,50.88,346.38
1731896226065,GET,/main.html,150,False,3,38.99,459.08
1731896226085,GET,/main.html,98,False,5,33.82,488.02
1731896226105,GET,/main.html,96,False,1,53.74,394.74
1731896226125,GET,/main.html,496,False,5,36.27,103.0
1731896226145,GET,/main.html,561,True,11,61.34,1390.18
1731896226165,GET,/main.html,126,False,3,53.69,282.49
1731896226185,GET,/main.html,106,False,3,52.16,285.32
1731896226205,GET,/main.html,109,False,1,33.69,277.64
1731896226225,GET,/main.html,738,True,19,56.36,902.59
1731896226245,GET,/main.html,80,False,2,35.83,218.8
1731896226265,GET,/main.html,77,False,0,39.93,493.36
1731896226285,GET,/main.html,112,False,3,50.62,298.13
1731896226305,GET,/main.html,56,False,3,34.68,157.79
1731896226325,GET,/main.html,98,False,3,50.82,159.49
1731896226345,GET,/main.html,65,False,4,45.45,431.29
1731896226365,GET,/main.html,116,False,4,39.38,137.81
1731896226385,GET,/main.html,91,False,4,41.59,266.14
1731896226405,GET,/main.html,104,False,2,38.2,281.76
1731896226425,GET,/main.html,104,False,3,44.79,305.69
1731896226445,GET,/main.html,77,False,4,57.54,116.83
1731896226465,GET,/main.html,655,True,12,54.28,1029.74
1731896226485,GET,/main.html,103,False,3,58.84,199.14
1731896226505,GET,/main.html,86,False,2,47.6,172.89
1731896226525,GET,/main.html,137,False,2,45.65,162.33
1731896226545,GET,/main.html,147,False,0,38.93,417.45
1731896226565,GET,/main.html,112,False,5,53.75,124.3
1731896226585,GET,/main.html,633,True,18,64.17,807.97
1731896226605,GET,/main.html,94,False,2,45.05,407.81
1731896226625,GET,/main.html,145,False,5,35.89,355.37
1731896226645,GET,/main.html,93,False,5,38.78,404.63
1731896226665,GET,/main.html,113,False,4,44.41,141.74
1731896226685,GET,/main.html,110,False,2,43.15,477.52
1731896226705,GET,/main.html,106,False,2,59.64,469.53
1731896226725,GET,/main.html,76,False,5,42.98,471.98
1731896226745,GET,/main.html,98,False,1,36.81,323.81
1731896226765,GET,/main.html,698,True,13,86.83,557.14
1731896226785,GET,/main.html,769,True,18,57.11,702.86
1731896226805,GET,/main.html,98,False,2,47.92,114.01
1731896226825,GET,/main.html,112,False,3,51.35,461.21
1731896226845,GET,/main.html,95,False,0,47.47,176.98
1731896226865,GET,/main.html,99,False,0,38.38,262.36
1731896226885,GET,/main.html,69,False,5,39.83,369.93
1731896226905,GET,/main.html,94,False,4,56.78,193.61
1731896226925,GET,/main.html,127,False,4,50.18,340.33
1731896226945,GET,/main.html,112,False,3,53.6,124.82
1731896226965,GET,/main.html,67,False,1,33.74,282.21
1731896226985,GET,/main.html,134,False,3,40.17,339.02
1731896227005,GET,/main.html,126,False,0,48.57,493.23
1731896227025,GET,/main.html,58,False,2,52.9,298.16
1731896227045,GET,/main.html,64,False,1,36.43,114.63
1731896227065,GET,/main.html,122,False,1,46.97,495.42
1731896227085,GET,/main.html,119,False,5,38.67,350.06
1731896227105,GET,/main.html,143,False,5,37.88,133.46
1731896227125,GET,/main.html,117,False,4,30.01,268.7
1731896227145,GET,/main.html,89,False,3,37.17,219.4
1731896227165,GET,/main.html,90,False,5,54.57,269.42
1731896227185,GET,/main.html,94,False,2,46.1,485.12
1731896227205,GET,/main.html,717,True,24,86.63,1127.55
1731896227225,GET,/main.html,471,False,4,30.92,335.89
1731896227245,GET,/main.html,424,False,5,31.42,119.25
1731896227265,GET,/main.html,87,False,4,55.85,312.25
1731896227285,GET,/main.html,133,False,0,59.72,482.4
1731896227305,GET,/main.html,92,False,2,37.82,401.65
1731896227325,GET,/main.html,676,True,10,85.65,1298.82
1731896227345,GET,/main.html,687,True,30,74.14,807.56
1731896227365,GET,/main.html,82,False,5,43.78,114.2
1731896227385,GET,/main.html,93,False,5,56.23,472.01
1731896227405,GET,/main.html,102,False,2,35.17,184.37
1731896227425,GET,/main.html,76,False,5,42.49,376.39
1731896227445,GET,/main.html,76,False,1,50.07,310.95
1731896227465,GET,/main.html,51,False,4,58.09,383.27
1731896227485,GET,/main.html,87,False,2,37.62,248.26
1731896227505,GET,/main.html,125,False,2,49.86,287.56
1731896227525,GET,/main.html,115,False,0,32.24,403.17
1731896227545,GET,/main.html,140,False,1,45.54,309.58
1731896227565,GET,/main.html,91,False,5,56.97,439.04
1731896227585,GET,/main.html,105,False,1,55.47,355.3
1731896227605,GET,/main.html,55,False,2,57.84,472.1
1731896227625,GET,/main.html,134,False,0,42.25,336.81
1731896227645,GET,/main.html,85,False,5,47.48,337.28
1731896227665,GET,/main.html,83,False,2,31.96,373.88
1731896227685,GET,/main.html,108,False,3,38.88,415.97
1731896227705,GET,/main.html,125,False,5,41.27,199.17
1731896227725,GET,/main.html,146,False,1,48.67,169.68
1731896227745,GET,/main.html,57,False,5,56.0,333.34
1731896227765,GET,/main.html,59,False,2,36.24,170.25
1731896227785,GET,/main.html,89,False,2,34.34,132.23
1731896227805,GET,/main.html,590,True,30,77.8,1035.66
1731896227825,GET,/main.html,111,False,0,46.88,404.01
1731896227845,GET,/main.html,98,False,3,31.44,194.22
1731896227865,GET,/main.html,111,False,1,42.04,331.46
1731896227885,GET,/main.html,60,False,5,54.65,193.48
1731896227905,GET,/main.html,114,False,3,47.52,430.56
1731896227925,GET,/main.html,70,False,2,47.12,383.92
1731896227945,GET,/main.html,99,False,3,39.07,241.71
1731896227965,GET,/main.html,94,False,3,35.49,381.24
1731896227985,GET,/main.html,106,False,3,58.21,334.33
1731896228005,GET,/main.html,146,False,0,49.37,325.64
1731896228025,GET,/main.html,103,False,3,51.43,276.25
1731896228045,GET,/main.html,116,False,2,42.83,424.27
1731896228065,GET,/main.html,100,False,5,34.68,205.88
1731896228085,GET,/main.html,81,False,4,54.71,128.35
1731896228105,GET,/main.html,106,False,1,35.14,224.8
1731896228125,GET,/main.html,65,False,5,56.68,476.75
1731896228145,GET,/main.html,451,False,0,45.51,201.76
1731896228165,GET,/main.html,86,False,3,43.77,452.86
1731896228185,GET,/main.html,96,False,0,42.61,170.38
1731896228205,GET,/main.html,677,True,10,65.16,816.06
1731896228225,GET,/main.html,131,False,1,48.85,303.57
1731896228245,GET,/main.html,64,False,0,36.58,403.79
1731896228265,GET,/main.html,126,False,4,58.4,267.04
1731896228285,GET,/main.html,60,False,3,55.97,287.36
1731896228305,GET,/main.html,86,False,4,42.84,451.08
1731896228325,GET,/main.html,137,False,5,49.67,143.63
1731896228345,GET,/main.html,66,False,4,48.35,417.27
1731896228365,GET,/main.html,134,False,0,42.21,391.38
1731896228385,GET,/main.html,126,False,5,50.0,316.03
1731896228405,GET,/main.html,129,False,5,42.03,345.0
1731896228425,GET,/main.html,52,False,4,52.65,183.08
1731896228445,GET,/main.html,68,False,1,37.2,353.9
1731896228465,GET,/main.html,70,False,3,41.78,353.69
1731896228485,GET,/main.html,146,False,4,40.47,245.98
1731896228505,GET,/main.html,615,True,27,76.04,742.43
1731896228525,GET,/main.html,484,False,2,30.11,298.65
1731896228545,GET,/main.html,76,False,1,44.23,252.6
1731896228565,GET,/main.html,116,False,4,54.21,108.54
1731896228585,GET,/main.html,433,False,4,42.53,104.39
1731896228605,GET,/main.html,90,False,3,58.07,229.92
1731896228625,GET,/main.html,75,False,1,43.08,244.23
1731896228645,GET,/main.html,65,False,4,53.79,145.77
1731896228665,GET,/main.html,81,False,0,36.1,122.31
1731896228685,GET,/main.html,657,True,15,76.45,900.14
1731896228705,GET,/main.html,92,False,2,55.44,496.29
1731896228725,GET,/main.html,142,False,4,58.0,458.89
1731896228745,GET,/main.html,127,False,3,56.01,131.55
1731896228765,GET,/main.html,150,False,0,59.01,205.08
1731896228785,GET,/main.html,79,False,1,34.86,364.57
1731896228805,GET,/main.html,76,False,4,50.86,219.94
1731896228825,GET,/main.html,134,False,1,52.32,223.87
1731896228845,GET,/main.html,94,False,1,36.43,227.17
1731896228865,GET,/main.html,113,False,0,33.26,271.11
1731896228885,GET,/main.html,80,False,3,59.3,174.28
1731896228905,GET,/main.html,107,False,2,32.54,384.69
1731896228925,GET,/main.html,69,False,1,30.66,317.25
1731896228945,GET,/main.html,115,False,3,44.87,419.06
1731896228965,GET,/main.html,58,False,5,43.49,499.75
1731896228985,GET,/main.html,125,False,1,53.06,340.8
1731896229005,GET,/main.html,92,False,1,53.41,112.21
1731896229025,GET,/main.html,144,False,3,49.28,371.23
1731896229045,GET,/main.html,57,False,0,57.84,217.12
1731896229065,GET,/main.html,70,False,0,43.54,326.68
1731896229085,GET,/main.html,50,False,5,30.08,333.67
1731896229105,GET,/main.html,63,False,4,45.62,493.5
1731896229125,GET,/main.html,103,False,5,51.31,264.99
1731896229145,GET,/main.html,104,False,3,50.42,421.51
1731896229165,GET,/main.html,120,False,0,31.61,411.24
1731896229185,GET,/main.html,134,False,5,42.43,249.12
1731896229205,GET,/main.html,103,False,3,37.51,279.29
1731896229225,GET,/main.html,64,False,3,59.89,102.03
1731896229245,GET,/main.html,102,False,4,41.05,211.66
1731896229265,GET,/main.html,92,False,4,48.1,220.15
1731896229285,GET,/main.html,112,False,1,34.48,316.06
1731896229305,GET,/main.html,111,False,1,54.12,442.83
1731896229325,GET,/main.html,93,False,4,33.08,297.87
1731896229345,GET,/main.html,150,False,5,52.14,190.16
1731896229365,GET,/main.html,149,False,2,59.46,257.05
1731896229385,GET,/main.html,116,False,4,43.19,492.06
1731896229405,GET,/main.html,70,False,4,54.45,179.9
1731896229425,GET,/main.html,772,True,10,60.66,1206.17
1731896229445,GET,/main.html,80,False,4,44.85,460.83
1731896229465,GET,/main.html,106,False,5,36.28,366.34
1731896229485,GET,/main.html,81,False,0,45.52,173.84
1731896229505,GET,/main.html,92,False,4,39.9,137.78
1731896229525,GET,/main.html,76,False,4,36.22,298.51
1731896229545,GET,/main.html,135,False,0,38.75,461.64
1731896229565,GET,/main.html,117,False,0,59.81,130.71
1731896229585,GET,/main.html,59,False,5,57.46,134.07
1731896229605,GET,/main.html,81,False,4,44.08,175.68
