Time KBIn PktIn KBOut PktOut KBIn_Rate PktIn_Rate KBOut_Rate PktOut_Rate
1732813927546 756.4597734980769 1756.178667514574 677.2407474505486 2260.7296088012035 98.48498286802891 1647.421736163119 352.2894288168081 1309.4718451415038
1732813928546 167.0396040254285 1621.1371337988312 126.5739751083417 2734.81976070543 277.38752574696707 424.32091151627014 222.62658334672233 1786.58956103919
1732813929546 717.6736589962545 4835.051288719703 833.9552602986124 1021.1557525192998 458.15218159817607 1238.8528319346703 466.5460364480137 873.7740195390296
1732813930546 252.2397304189032 2783.9080885796557 976.5443783477235 1729.1443294813607 321.8286104445204 691.063611700213 109.30948869794292 1043.2899120882134
1732813931546 428.02994798894395 4419.16632416384 796.3104177397487 4072.452046237293 336.2912033650737 1308.449775394794 287.31132345275466 2189.281054443848
1732813932546 866.1623161191363 3575.308112224627 521.6973859351175 4175.660918289881 65.78769934792169 1758.017968133316 233.68366211644727 348.81956130055914
1732813933546 177.00745948013162 4447.907197121871 600.8405514528877 1312.5442347571643 428.78357517346586 1421.5856743521988 248.78904274968315 1966.2477562643512
1732813934546 150.67921668209664 2610.8555756425567 919.7473748954333 4479.117110125744 467.7423042726243 1773.4241346120498 266.59117551881764 2200.027457822767
1732813935546 598.0964090095098 4713.020740930577 725.6704288067303 3896.9263698492264 438.78857526170924 2477.038885830475 133.24873661490545 2408.0768631722763
1732813936546 846.302276171806 3811.191744465746 282.8806918685872 2060.4876876343524 436.63689332763465 2070.6535512106507 128.35599052803133 510.91005597498304
1732813937546 360.2735994527667 933.6489987172729 634.3994493752311 3569.622819719211 216.24536193691196 1805.8868790936458 319.6873949802461 1995.6952497429124
1732813938546 930.03038444558 4825.09313221049 752.961604470296 1988.9901256668693 198.3132719805991 2475.696374105029 458.1199276527005 1570.3998533974295
1732813939546 601.9154812137094 3225.754288985302 166.37437795634668 2328.9863608180713 389.0473110886703 1508.8895674496664 347.3029327146544 1398.7026684606374
1732813940546 569.6669223175961 3348.2010023029898 747.353844957967 3813.0139549886635 354.08244473805956 1279.6645727641662 305.22973938418295 571.7164730482123
1732813941546 704.2217108781124 1189.9414188969608 709.1564856209457 766.8890084625223 150.87185434048905 1418.2876102325476 368.1715701276343 1833.0766102430573
1732813942546 200.40857665767183 2296.892378739593 803.8188588542174 1921.2723664394234 240.6119640730179 1194.8586245607112 246.42613072266985 1426.5449692931813
1732813943546 735.8732490079644 1112.6405386041015 796.2683168961328 1316.3117513677894 250.38653086617748 1798.9903369664064 421.2039977785942 1008.7250979959167
1732813944546 982.3043843125912 2142.8890968294277 522.1344153971911 2156.9707356985064 220.52886011463102 1924.1199430849358 115.98818947946107 713.3779623445523
1732813945546 610.0450902202882 3660.6545163740875 824.6480308811833 1282.0788770969425 223.80057813201182 1318.230196995046 102.47297264672923 570.4535377192842
1732813946546 624.7230283719239 1653.592556374396 115.17614496718086 2747.391085628461 487.3489107729317 1751.4594299923765 77.15634013873563 1775.4911853460064
1732813947546 413.94954423212624 1690.3168816341563 706.3340486363168 1968.5359126590351 340.0282762697492 1359.4128794805672 476.7978625354927 1399.2463133476253
1732813948546 283.58430020583444 3375.9646595410927 479.1456648447507 3151.0263411238643 269.2022398045094 2187.9386423094943 377.5609302137622 436.9036294027587
1732813949546 599.163168847821 2502.5902588887798 828.9818154477801 802.6079082492829 365.95883500546375 1621.2423761027692 156.75465959450884 1678.8837488774548
1732813950546 790.6604754746461 2915.651036097245 702.7619706633461 2101.320223173764 289.9170239487935 1377.9302547054965 217.31849003269534 2125.0125618540715
1732813951546 278.4451993374556 2074.0740756399123 228.7406940618138 3036.199214441027 116.99281757155478 1129.083911202503 320.9560073673251 996.053856461939
1732813952546 806.9218566695222 765.3280561940225 259.13786237416673 1407.9235280592384 171.51840067409285 1018.4401493549786 226.541876507518 2213.2597801650872
1732813953546 459.16430709278137 855.1382445284473 668.2229018091327 1310.4249938200064 225.0251089586023 1739.9165154315556 422.5794320237184 1992.4826389743353
1732813954546 554.6314464114441 4319.381347955243 467.10973407636993 3503.269441745617 238.3969817546893 1791.36664806884 232.36022482823645 640.7447793706531
1732813955546 933.1457955874006 2896.0154171423674 247.29424128490217 1191.5562506265464 143.10192051133868 1959.5806669702874 469.2477912073543 1593.6546397743286
1732813956546 749.2312585358584 2310.350016526011 191.0049205616075 595.1853657712484 96.11573118892196 2246.3221683415895 145.65456047836082 1774.3668334785818
1732813957546 807.3035950027032 4954.009245101408 322.4373965209803 2310.1035829241455 391.1323322726719 2244.6661916900584 159.8106379144871 2262.0331586065663
1732813958546 272.9025449886863 3646.8318907750504 523.870164477308 2950.2840238700805 412.41924708675174 1725.1788343673034 84.23538716767493 1860.5066053515611
1732813959546 857.0150102036729 3750.670780973712 133.6363894837319 3482.473351896142 483.24660576166167 1829.2308321527985 50.64351632780013 2408.6340776058582
1732813960546 950.5736471332923 4590.199251896634 413.41624082860216 4605.02705241669 387.7441275915971 1476.4725428741565 83.87888956111493 1507.5599662120526
1732813961546 955.8506174900111 3135.1760344657373 284.6030893047754 1915.6006040188108 171.5764755008176 410.52136912777235 198.9564111065616 1071.3409851802094
1732813962546 357.23825748443534 3829.654021038498 117.31538754607855 563.2291138259928 397.7447046344956 997.0839325281576 384.3532967597834 411.14594142821943
1732813963546 602.0408369658737 4536.378400749421 966.397639354693 2327.2621993350963 180.150091089267 641.0554127729547 485.28094111180775 2470.2150752561056
1732813964546 288.162543714682 2820.067768114606 681.6699672228735 2159.5680001242317 459.6201002896636 1044.8314633095213 399.9900233809041 1279.42393087506
1732813965546 223.87118555009243 3335.320595001186 454.774068138177 2142.6741904313953 104.38743941783375 651.8523332053137 79.303712006738 2214.2146855690685
1732813966546 928.0385441860225 1730.433090267226 420.45993693172585 2824.1726451498216 158.34569582168922 2278.2131266139677 79.17419115349196 420.51630173269587
1732813967546 435.5578795356233 4208.4784824972585 635.4480834021518 4131.671409463732 406.60407681979785 1011.2936061398503 204.6241549211516 1423.5754393063933
1732813968546 853.9385642587765 3300.8378933393024 524.1378651629742 4780.950400475073 86.12492625584157 1570.8887328803412 123.18765976390705 779.3630456910271
1732813969546 192.7438098176571 4660.274647984519 179.78190734370634 3197.730457890717 184.9417297038346 828.3190745390326 339.7157189289417 2094.674013471865
1732813970546 295.48141881263257 2028.1881662523497 104.17751142881518 1413.4892422473022 68.81281762809206 461.8906308728634 190.44016243140902 1228.3564435558214
1732813971546 172.55292044035883 2211.006769483841 716.5544951161382 2134.4708737315873 227.00144718068847 2192.1305422709424 298.53605469122596 586.4880745523906
1732813972546 577.7954205721679 1549.796988758334 678.285013723199 4940.172146746842 100.85279691233663 1618.420575330548 358.0534774775296 1817.6840004500643
1732813973546 878.9350398061487 2009.8230622221633 427.46965710460114 2345.825307493061 240.2137197312497 1739.0293017141569 175.81021412102933 278.82546161196217
1732813974546 754.8329585438554 4011.297892709573 915.6371594506202 2065.0603352403427 415.9170012402504 2328.0680002029994 442.08131917128867 1958.1710237281018
1732813975546 884.2507445755055 3354.940661327075 939.9860183692083 2197.3327276650452 160.04075480642427 336.829966587223 357.6779188158149 2467.5035625317764
1732813976546 208.1344235565764 861.0039430931404 876.1831584352581 3004.445842033588 217.69924716518844 255.61563937300335 399.537957621928 1160.0402773426454
1732813977546 604.9088279297956 3914.8880016172484 520.3748018196825 2452.4267564347983 61.22300130335401 683.091895131199 192.5884917229099 1896.461362109298
1732813978546 156.8602347815762 3832.021966574925 979.9606910925305 4463.046342314147 142.86425451690096 1891.1488222122744 300.17540995593197 1271.716815586082
1732813979546 801.090272955165 2790.830544334132 670.6459481859976 3297.7923151027785 240.3281688235587 2289.9810534095986 103.65063714901585 338.9710739121068
1732813980546 270.17411087334017 2354.8639460492727 342.5339012674842 925.3714657130868 80.6547214452781 2148.9381289383136 450.1937272201096 2326.8002772871296
1732813981546 386.3411112400164 3573.652737397587 835.1415914681552 1795.4831435210008 177.1094766096026 1961.1054523527198 161.3436657239751 1721.9671755217726
1732813982546 909.8700332557141 2932.1746604557543 345.06226535884434 1499.2678593855949 155.05881256463553 1963.0045816284287 438.48600289832405 592.4818777281773
1732813983546 322.41682609112536 1167.0429014675283 345.37703803801276 2078.724221034149 476.78083759827916 912.5608206265964 477.50994946997304 1629.988759634094
1732813984546 190.87573832348738 4164.292861991453 417.93197189416367 3905.34740348487 69.3669790734809 873.678317959135 341.46050738253444 507.6681298782532
1732813985546 545.9383341373787 576.1548386902277 959.337497474966 3831.352625679548 203.25468786325675 1327.901398951184 372.3202103433373 2445.95340873131
1732813986546 884.8964585676276 4219.800134675283 848.6829247811727 526.4427617552968 284.6940779596857 1647.0704532911604 241.63639764297145 2298.258087181513
1732813987546 555.028951631988 1486.599545307707 775.4299901976124 2004.7669198107187 191.04674538589703 586.1452848014012 327.58438158351254 1328.582778845454
1732813988546 752.4031237553617 3235.5644865526433 254.29175918980863 3326.59697419768 99.94648199364507 2352.763594894275 492.9165384485798 1513.4901085610397
1732813989546 499.4519348853695 2170.354841663202 300.61396353061764 1385.855719162724 497.6266801920683 391.2809078756337 307.90945044753494 1616.8582013333692
1732813990546 583.179868011378 2270.5149892699583 602.9119826681624 2509.533900227386 183.69884727085926 1806.2832513061978 283.78499239437497 2209.635538583061
1732813991546 349.2418038588314 3250.8945511664256 114.44980208574336 3933.435806596288 81.42129463411551 1838.4400961898336 336.7535586179457 729.5558326485768
1732813992546 460.7279316561669 3600.9314073020064 974.529801508014 3225.5634592678207 296.7817450756123 1758.40168537857 376.4489495325221 1566.869560812057
1732813993546 976.5074291369688 2212.29658704181 483.51577326973614 1192.258583797382 379.1475845978109 603.4407105982093 349.3894376540522 655.66117646936
1732813994546 490.71637773938755 2845.3792036071195 679.4927473615772 4430.999951705702 493.43677612766595 601.0156430510481 125.0059852848154 2470.0701457576756
1732813995546 238.5568275748453 683.9478742732994 549.4798182543258 4833.425382863446 66.60201852908726 2498.2530684249236 370.48150827733554 474.5092968089426
1732813996546 616.0027552325186 2703.7099226979412 571.8984924421414 2847.004102348511 269.34513141958405 2403.6991353514345 76.11598535018436 2421.429345566133
1732813997546 547.7260079403122 2232.7101592385993 270.2885270035481 1531.3610630929977 319.93449868416184 1839.4141899408235 229.13084164647688 369.74054027110867
1732813998546 973.2208721494733 1972.5802219703041 396.0665731956174 2388.114777869226 232.3720076084647 2293.906122308612 93.39297905135223 1967.1851723482769
1732813999546 228.8447932795825 4427.427646139024 229.53306541501237 3637.740775461595 375.8583669695421 950.1545687796663 268.1486813058036 1374.2411258981547
1732814000546 183.266466691937 3524.651805718745 556.215329989769 4781.976201041312 423.6245957730029 1628.831846182136 397.3845261370411 1973.3617262442456
1732814001546 271.9606335252637 2776.8903222141716 794.3204878451369 964.6994048253822 275.16504689535805 2442.2398650046534 66.31111248726809 597.356646211831
1732814002546 400.7298659929444 4942.60215320646 995.8175165686032 775.2675792566811 61.72648166060523 1255.8085312824978 250.20440883387107 659.8097306556433
1732814003546 757.5805419610455 2602.496583181767 567.010821499021 1055.6447612608035 445.5141583846028 1670.8861037714355 214.15053276755552 1561.7252176981212
1732814004546 691.6710627734424 826.5824229480629 802.6051508760733 2571.537504414953 144.7939242621813 366.0669419238769 154.7827641562975 996.3527023319403
1732814005546 400.1004787753905 4427.8042470906075 759.3543681652659 4475.878081050728 240.1954156629427 2115.9094111087948 127.40516785827039 1473.6246779852004
1732814006546 119.49006209036143 1637.606899705832 459.87573414804683 3511.6967634396824 189.8560799399571 1284.323128765262 315.3082189003347 1805.2490053436907
1732814007546 977.5458103923006 2950.017890856981 549.535373990566 1332.5071370894352 352.30154880777593 403.7037197021533 303.70624345109076 1220.061253202417
1732814008546 510.8160355034561 1329.5041328102186 648.7094993135856 3144.9679436866027 211.09356955927979 2452.957534787389 345.43384135308145 1824.7044967780337
1732814009546 967.0257251661585 1631.6168934564346 507.2734970524878 4775.292474900592 89.07879391759388 269.81496072150395 483.2054805620118 1899.116004966184
1732814010546 715.467185469452 4340.973895540156 230.39773441198716 737.0928676400424 230.47785192808476 916.7711586034635 151.58331209383454 675.4235117248971
1732814011546 750.1706901554185 1498.1179883687341 951.743084098073 4962.431913503243 319.7551607584638 1903.6788096641553 174.44408100894373 1147.1655327017183
1732814012546 424.50007726325447 3429.0240833952926 345.70836269791914 2222.2985364039428 123.82510816827451 1822.6268729306248 369.50663797072997 1801.5855905504513
1732814013546 300.4899106780195 2410.6296293518553 990.9935372824399 1567.4277641258157 336.85590291287525 1569.671135422436 242.23548813680256 1862.8216801766396
1732814014546 468.7965467943062 3523.0101715471187 744.0331083031058 653.4054516754893 445.32703141359343 1838.7980738422627 276.74284177459674 1856.1375473930773
1732814015546 243.30116690447778 4405.777065123211 673.9096371455693 4638.170041007287 342.3873047668671 1054.633625549919 170.5094128275195 1714.5122771944052
1732814016546 174.0046633259232 2733.8498048478227 631.4347637947162 4432.403531848521 358.5175029269459 2176.738490746488 281.08891929145125 966.1876040574735
1732814017546 899.411273199631 2155.201614460402 692.5508254294933 1588.5002432491824 437.2962172735183 1552.7839183604021 276.4116087907055 2191.138494870159
1732814018546 280.3686069914568 3589.458367763719 364.3696850092603 4931.9716288670115 342.4402108228177 1458.8104062858595 335.11197792153206 2167.40152369505
1732814019546 607.9196224555718 2896.6520959908544 336.2432612505522 2579.8801745890805 348.4859545936241 1939.46088053767 418.3276203749251 363.2301777096147
1732814020546 155.124516549248 2962.134440439967 732.407393841111 3479.0388917080354 100.23237501251928 933.7239736811295 217.6537896544199 1984.3102349264018
1732814021546 430.55346993051523 2285.987823862303 255.12420761585776 1192.8523659337825 208.60401861123074 2181.2434428814922 361.45546825995524 2299.1550842079105
1732814022546 729.6337855907536 1639.7138783597213 245.42225615960538 3806.5780818399867 343.58009007652174 1021.7695057328685 314.18832459018614 1459.011959886103
1732814023546 748.7606043227063 2106.7233131163284 435.23942570870867 2150.204871811916 422.97081489442587 411.01360281557857 55.90834605386155 901.4587993590618
1732814024546 869.6075934042374 4097.2567228329535 835.9245939484773 622.9611915225913 482.1446831716346 2091.9085290095054 255.95004737239256 2324.975865920759
1732814025546 609.3424534659887 2736.3979466188493 974.5574453902749 1601.9709928076265 133.463500549066 565.9011568848264 212.5615867609253 1489.792875227489
1732814026546 313.6150552843956 4441.797817975506 139.87504195792718 2446.3093056857697 267.6356705126458 1763.2003776668244 384.2694282223834 767.693658109873
1732814027546 429.58866874809473 654.0372179120315 982.413989942804 4974.615014839641 474.15466239527177 814.9701360765582 364.63642534011893 1371.7466601304538
1732814028546 289.8469020885294 3120.53840800091 501.69454068674713 1595.8458073093552 418.5742226011503 1576.9325168714392 322.8870867821222 602.6782316778923
1732814029546 330.4487846484807 3608.106408601495 145.90018568319215 4399.888025976386 100.41231999998399 520.0645970117956 271.2009649159824 1721.7497134515334
1732814030546 627.4553959116096 4555.193425260366 806.0677642801649 703.7188874843511 165.46214941052983 1163.9607237276362 376.1055067748164 867.145833702515
1732814031546 527.8648552839063 991.1105554444493 381.13387931330243 1837.9226566058278 322.6903684905299 2280.131049030847 259.84301572609604 571.7574725922796
